id,number,balance,created_at,expires_at,status,total_sold,total_redeemed
3a18e9f3-ffa0-11ef-85d1-42010a7e0804,711732541692,0,2024-11-25T15:34:59+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18e7b9-ffa0-11ef-85d1-42010a7e0804,331732541345,995,2024-11-25T15:29:07+02:00,0001-01-01T00:00:00Z,ACTIVE,995,0
3a18e6c2-ffa0-11ef-85d1-42010a7e0804,781732541336,995,2024-11-25T15:28:59+02:00,0001-01-01T00:00:00Z,ACTIVE,995,0
3a18e215-ffa0-11ef-85d1-42010a7e0804,41182,490,2024-11-25T15:27:11+02:00,0001-01-01T00:00:00Z,ACTIVE,1185,-695
3a18df77-ffa0-11ef-85d1-42010a7e0804,841732540602,695,2024-11-25T15:16:45+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18de76-ffa0-11ef-85d1-42010a7e0804,441732540590,695,2024-11-25T15:16:33+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18dcfc-ffa0-11ef-85d1-42010a7e0804,41201,795,2024-11-25T15:08:14+02:00,0001-01-01T00:00:00Z,ACTIVE,2185,-1390
3a18db89-ffa0-11ef-85d1-42010a7e0804,461732538839,0,2024-11-25T14:47:26+02:00,0001-01-01T00:00:00Z,REDEEMED,599,-599
3a18daac-ffa0-11ef-85d1-42010a7e0804,41403,790,2024-11-25T14:27:49+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a18d9cc-ffa0-11ef-85d1-42010a7e0804,41371,596,2024-11-25T14:27:45+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18d891-ffa0-11ef-85d1-42010a7e0804,41370,0,2024-11-25T14:27:45+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18d71f-ffa0-11ef-85d1-42010a7e0804,41481,0,2024-11-25T14:27:45+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18d5a3-ffa0-11ef-85d1-42010a7e0804,131732537031,0,2024-11-25T14:17:14+02:00,0001-01-01T00:00:00Z,REDEEMED,300,-300
3a18d495-ffa0-11ef-85d1-42010a7e0804,541732535405,0,2024-11-25T13:50:08+02:00,0001-01-01T00:00:00Z,REDEEMED,695,-695
3a18d374-ffa0-11ef-85d1-42010a7e0804,871732534120,790,2024-11-25T13:28:46+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a18cf4e-ffa0-11ef-85d1-42010a7e0804,41419,0,2024-11-25T13:08:03+02:00,0001-01-01T00:00:00Z,REDEEMED,1294,-1294
3a18cc90-ffa0-11ef-85d1-42010a7e0804,291732531811,0,2024-11-25T12:50:14+02:00,0001-01-01T00:00:00Z,REDEEMED,690,-690
3a18cb9d-ffa0-11ef-85d1-42010a7e0804,301732531562,596,2024-11-25T12:46:08+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18ca45-ffa0-11ef-85d1-42010a7e0804,401732531554,0,2024-11-25T12:46:02+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18c971-ffa0-11ef-85d1-42010a7e0804,791732531148,596,2024-11-25T12:39:14+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18c82d-ffa0-11ef-85d1-42010a7e0804,641732531141,596,2024-11-25T12:39:08+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18c506-ffa0-11ef-85d1-42010a7e0804,381732530895,695,2024-11-25T12:34:57+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18c407-ffa0-11ef-85d1-42010a7e0804,221732530888,695,2024-11-25T12:34:51+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18c285-ffa0-11ef-85d1-42010a7e0804,931732528539,0,2024-11-25T11:55:46+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a18c1af-ffa0-11ef-85d1-42010a7e0804,221732528219,596,2024-11-25T11:50:26+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18c0c1-ffa0-11ef-85d1-42010a7e0804,371732528080,799,2024-11-25T11:48:07+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a18bf64-ffa0-11ef-85d1-42010a7e0804,391732527730,0,2024-11-25T11:42:13+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18be7e-ffa0-11ef-85d1-42010a7e0804,951732526991,400,2024-11-25T11:29:54+02:00,0001-01-01T00:00:00Z,ACTIVE,400,0
3a18bd8e-ffa0-11ef-85d1-42010a7e0804,40885,596,2024-11-25T11:25:34+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18bc13-ffa0-11ef-85d1-42010a7e0804,41938,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18bb70-ffa0-11ef-85d1-42010a7e0804,41943,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18bac6-ffa0-11ef-85d1-42010a7e0804,41947,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18b9ec-ffa0-11ef-85d1-42010a7e0804,41942,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18b75d-ffa0-11ef-85d1-42010a7e0804,41903,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18b3bb-ffa0-11ef-85d1-42010a7e0804,41931,596,2024-11-25T10:56:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a189977-ffa0-11ef-85d1-42010a7e0804,891732524772,596,2024-11-25T10:52:59+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1898ae-ffa0-11ef-85d1-42010a7e0804,771732524700,0,2024-11-25T10:51:47+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a1897db-ffa0-11ef-85d1-42010a7e0804,911732523804,0,2024-11-25T10:36:50+02:00,0001-01-01T00:00:00Z,REDEEMED,300,-300
3a189694-ffa0-11ef-85d1-42010a7e0804,901732523798,0,2024-11-25T10:36:45+02:00,0001-01-01T00:00:00Z,REDEEMED,300,-300
3a189593-ffa0-11ef-85d1-42010a7e0804,241732523792,0,2024-11-25T10:36:38+02:00,0001-01-01T00:00:00Z,REDEEMED,300,-300
3a1894be-ffa0-11ef-85d1-42010a7e0804,781732522330,596,2024-11-25T10:12:15+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1893f1-ffa0-11ef-85d1-42010a7e0804,281732522325,596,2024-11-25T10:12:11+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1892ad-ffa0-11ef-85d1-42010a7e0804,311732522317,0,2024-11-25T10:12:06+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a1891e0-ffa0-11ef-85d1-42010a7e0804,591732520230,550,2024-11-25T09:37:16+02:00,0001-01-01T00:00:00Z,ACTIVE,550,0
3a189111-ffa0-11ef-85d1-42010a7e0804,271732520053,799,2024-11-25T09:34:20+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a188e1c-ffa0-11ef-85d1-42010a7e0804,171732518545,0,2024-11-25T09:09:12+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a188cd5-ffa0-11ef-85d1-42010a7e0804,741732518539,0,2024-11-25T09:09:06+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a188a84-ffa0-11ef-85d1-42010a7e0804,351732516976,596,2024-11-25T08:43:01+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1889a5-ffa0-11ef-85d1-42010a7e0804,201732516969,596,2024-11-25T08:42:56+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1888a0-ffa0-11ef-85d1-42010a7e0804,841732516050,590,2024-11-25T08:27:37+02:00,0001-01-01T00:00:00Z,ACTIVE,590,0
3a18863d-ffa0-11ef-85d1-42010a7e0804,871732514811,0,2024-11-25T08:06:57+02:00,0001-01-01T00:00:00Z,REDEEMED,550,-550
3a18853c-ffa0-11ef-85d1-42010a7e0804,251732513252,0,2024-11-25T07:41:00+02:00,0001-01-01T00:00:00Z,REDEEMED,550,-550
3a1883ca-ffa0-11ef-85d1-42010a7e0804,561732512601,0,2024-11-25T07:30:08+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a18827f-ffa0-11ef-85d1-42010a7e0804,971732507992,0,2024-11-25T06:13:20+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a188167-ffa0-11ef-85d1-42010a7e0804,201732507639,10,2024-11-25T06:07:26+02:00,0001-01-01T00:00:00Z,ACTIVE,500,-490
3a187fbb-ffa0-11ef-85d1-42010a7e0804,361732497009,0,2024-11-25T03:10:18+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a187e4a-ffa0-11ef-85d1-42010a7e0804,121732479674,0,2024-11-24T22:21:20+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a187cef-ffa0-11ef-85d1-42010a7e0804,361732476514,0,2024-11-24T21:28:47+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a187bf9-ffa0-11ef-85d1-42010a7e0804,761732476294,1195,2024-11-24T21:25:00+02:00,0001-01-01T00:00:00Z,ACTIVE,1195,0
3a187a97-ffa0-11ef-85d1-42010a7e0804,241124,0,2024-11-24T20:59:20+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a1878b1-ffa0-11ef-85d1-42010a7e0804,681732473918,290,2024-11-24T20:45:25+02:00,0001-01-01T00:00:00Z,ACTIVE,290,0
3a18775d-ffa0-11ef-85d1-42010a7e0804,781732471672,0,2024-11-24T20:07:57+02:00,0001-01-01T00:00:00Z,REDEEMED,690,-690
3a187664-ffa0-11ef-85d1-42010a7e0804,631732471205,695,2024-11-24T20:00:11+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18737b-ffa0-11ef-85d1-42010a7e0804,691732469533,0,2024-11-24T19:32:19+02:00,0001-01-01T00:00:00Z,REDEEMED,899,-899
3a187273-ffa0-11ef-85d1-42010a7e0804,41174,0,2024-11-24T19:17:48+02:00,0001-01-01T00:00:00Z,REDEEMED,1195,-1195
3a18710d-ffa0-11ef-85d1-42010a7e0804,261732463694,0,2024-11-24T17:55:01+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a186ff4-ffa0-11ef-85d1-42010a7e0804,41946,0,2024-11-24T16:55:43+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a186ebe-ffa0-11ef-85d1-42010a7e0804,261732448143,799,2024-11-24T13:35:49+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a186d08-ffa0-11ef-85d1-42010a7e0804,41085,490,2024-11-24T12:58:45+02:00,0001-01-01T00:00:00Z,ACTIVE,1086,-596
3a186c27-ffa0-11ef-85d1-42010a7e0804,41087,349,2024-11-24T12:58:45+02:00,0001-01-01T00:00:00Z,ACTIVE,349,0
3a186b1c-ffa0-11ef-85d1-42010a7e0804,41086,596,2024-11-24T12:58:45+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a1867bd-ffa0-11ef-85d1-42010a7e0804,41180,695,2024-11-24T12:38:58+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a1864e7-ffa0-11ef-85d1-42010a7e0804,GC2102411,0,2024-11-24T12:30:09+02:00,0001-01-01T00:00:00Z,REDEEMED,699,-699
3a186376-ffa0-11ef-85d1-42010a7e0804,391732441883,0,2024-11-24T11:51:30+02:00,0001-01-01T00:00:00Z,REDEEMED,390,-390
3a18622e-ffa0-11ef-85d1-42010a7e0804,41199,390,2024-11-24T10:28:13+02:00,0001-01-01T00:00:00Z,ACTIVE,390,0
3a185f37-ffa0-11ef-85d1-42010a7e0804,151732431575,0,2024-11-24T08:59:45+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a185e3a-ffa0-11ef-85d1-42010a7e0804,311732399836,790,2024-11-24T00:10:40+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a185cbc-ffa0-11ef-85d1-42010a7e0804,481732399824,0,2024-11-24T00:10:31+02:00,0001-01-01T00:00:00Z,REDEEMED,490,-490
3a185b0f-ffa0-11ef-85d1-42010a7e0804,851732395964,0,2024-11-23T23:06:13+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a185874-ffa0-11ef-85d1-42010a7e0804,851732376217,1290,2024-11-23T17:37:03+02:00,0001-01-01T00:00:00Z,ACTIVE,1290,0
3a1856ef-ffa0-11ef-85d1-42010a7e0804,41082,0,2024-11-23T16:49:31+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a1852ac-ffa0-11ef-85d1-42010a7e0804,41196,195,2024-11-23T16:02:07+02:00,0001-01-01T00:00:00Z,ACTIVE,1480,-1285
3a185116-ffa0-11ef-85d1-42010a7e0804,133188,2790,2024-11-23T15:52:16+02:00,0001-01-01T00:00:00Z,ACTIVE,2790,0
3a184fe9-ffa0-11ef-85d1-42010a7e0804,791732369349,890,2024-11-23T15:42:36+02:00,0001-01-01T00:00:00Z,ACTIVE,890,0
3a184dab-ffa0-11ef-85d1-42010a7e0804,231732365700,799,2024-11-23T14:41:47+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a184cd3-ffa0-11ef-85d1-42010a7e0804,41373,0,2024-11-23T14:39:48+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a184bde-ffa0-11ef-85d1-42010a7e0804,41372,699,2024-11-23T14:37:15+02:00,0001-01-01T00:00:00Z,ACTIVE,1099,-400
3a1848d3-ffa0-11ef-85d1-42010a7e0804,911732365342,0,2024-11-23T14:35:56+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a1843ed-ffa0-11ef-85d1-42010a7e0804,221732363535,0,2024-11-23T14:05:42+02:00,0001-01-01T00:00:00Z,REDEEMED,490,-490
3a184317-ffa0-11ef-85d1-42010a7e0804,41089,596,2024-11-23T13:21:39+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a184243-ffa0-11ef-85d1-42010a7e0804,41083,596,2024-11-23T13:21:39+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18412e-ffa0-11ef-85d1-42010a7e0804,41088,596,2024-11-23T13:21:39+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a183fae-ffa0-11ef-85d1-42010a7e0804,111732358648,0,2024-11-23T12:44:13+02:00,0001-01-01T00:00:00Z,REDEEMED,695,-695
3a183e17-ffa0-11ef-85d1-42010a7e0804,911732356912,0,2024-11-23T12:15:18+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a183aef-ffa0-11ef-85d1-42010a7e0804,771732353018,0,2024-11-23T11:10:24+02:00,0001-01-01T00:00:00Z,REDEEMED,499,-499
3a1839fc-ffa0-11ef-85d1-42010a7e0804,451732351536,596,2024-11-23T10:45:39+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a18376b-ffa0-11ef-85d1-42010a7e0804,291732351525,596,2024-11-23T10:45:30+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a183696-ffa0-11ef-85d1-42010a7e0804,751732351066,596,2024-11-23T10:37:52+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a183599-ffa0-11ef-85d1-42010a7e0804,811732351059,596,2024-11-23T10:37:47+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a183486-ffa0-11ef-85d1-42010a7e0804,271732345371,899,2024-11-23T09:02:56+02:00,0001-01-01T00:00:00Z,ACTIVE,899,0
3a18335e-ffa0-11ef-85d1-42010a7e0804,671732337078,0,2024-11-23T06:44:44+02:00,0001-01-01T00:00:00Z,REDEEMED,695,-695
3a183212-ffa0-11ef-85d1-42010a7e0804,441732334765,0,2024-11-23T06:06:12+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a1830ab-ffa0-11ef-85d1-42010a7e0804,721732334565,0,2024-11-23T06:02:52+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a182f37-ffa0-11ef-85d1-42010a7e0804,781732330975,0,2024-11-23T05:03:03+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a182d84-ffa0-11ef-85d1-42010a7e0804,341732314600,0,2024-11-23T00:30:06+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a182c5f-ffa0-11ef-85d1-42010a7e0804,761732304890,0,2024-11-22T21:48:18+02:00,0001-01-01T00:00:00Z,REDEEMED,295,-295
3a182a5d-ffa0-11ef-85d1-42010a7e0804,511732301871,695,2024-11-22T20:57:57+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a1828ed-ffa0-11ef-85d1-42010a7e0804,471732298428,0,2024-11-22T20:00:35+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a1827cc-ffa0-11ef-85d1-42010a7e0804,391732295339,695,2024-11-22T19:09:06+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18261b-ffa0-11ef-85d1-42010a7e0804,231732292666,0,2024-11-22T18:24:33+02:00,0001-01-01T00:00:00Z,REDEEMED,2690,-2690
3a182529-ffa0-11ef-85d1-42010a7e0804,41231,695,2024-11-22T17:04:25+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18229a-ffa0-11ef-85d1-42010a7e0804,961732287678,0,2024-11-22T17:01:24+02:00,0001-01-01T00:00:00Z,REDEEMED,899,-899
3a182119-ffa0-11ef-85d1-42010a7e0804,191732283280,0,2024-11-22T15:48:07+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a181ff9-ffa0-11ef-85d1-42010a7e0804,GC2102410,599,2024-11-22T14:45:17+02:00,0001-01-01T00:00:00Z,ACTIVE,599,0
3a181edb-ffa0-11ef-85d1-42010a7e0804,981732279303,799,2024-11-22T14:41:50+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a181e00-ffa0-11ef-85d1-42010a7e0804,41901,799,2024-11-22T14:30:39+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a181d09-ffa0-11ef-85d1-42010a7e0804,201102,390,2024-11-22T14:28:36+02:00,0001-01-01T00:00:00Z,ACTIVE,390,0
3a181a95-ffa0-11ef-85d1-42010a7e0804,201101,390,2024-11-22T14:28:36+02:00,0001-01-01T00:00:00Z,ACTIVE,390,0
3a181945-ffa0-11ef-85d1-42010a7e0804,671732277260,0,2024-11-22T14:07:46+02:00,0001-01-01T00:00:00Z,REDEEMED,699,-699
3a181846-ffa0-11ef-85d1-42010a7e0804,901732277248,890,2024-11-22T14:07:33+02:00,0001-01-01T00:00:00Z,ACTIVE,890,0
3a18173f-ffa0-11ef-85d1-42010a7e0804,661732276759,695,2024-11-22T13:59:24+02:00,0001-01-01T00:00:00Z,ACTIVE,695,0
3a18148f-ffa0-11ef-85d1-42010a7e0804,41420,525,2024-11-22T13:45:43+02:00,0001-01-01T00:00:00Z,ACTIVE,525,0
3a181383-ffa0-11ef-85d1-42010a7e0804,331732275438,700,2024-11-22T13:37:25+02:00,0001-01-01T00:00:00Z,ACTIVE,700,0
3a181271-ffa0-11ef-85d1-42010a7e0804,41379,995,2024-11-22T13:14:52+02:00,0001-01-01T00:00:00Z,ACTIVE,995,0
3a181158-ffa0-11ef-85d1-42010a7e0804,231732272801,0,2024-11-22T12:53:27+02:00,0001-01-01T00:00:00Z,REDEEMED,890,-890
3a180df0-ffa0-11ef-85d1-42010a7e0804,41421,550,2024-11-22T12:30:24+02:00,0001-01-01T00:00:00Z,ACTIVE,1349,-799
3a180b14-ffa0-11ef-85d1-42010a7e0804,GC2102409,0,2024-11-22T12:09:23+02:00,0001-01-01T00:00:00Z,REDEEMED,2186,-2186
3a180a19-ffa0-11ef-85d1-42010a7e0804,841732263383,499,2024-11-22T10:16:31+02:00,0001-01-01T00:00:00Z,ACTIVE,499,0
3a18088b-ffa0-11ef-85d1-42010a7e0804,41189,0,2024-11-22T09:45:26+02:00,0001-01-01T00:00:00Z,REDEEMED,790,-790
3a180780-ffa0-11ef-85d1-42010a7e0804,831732227557,799,2024-11-22T00:19:26+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a180638-ffa0-11ef-85d1-42010a7e0804,741732226198,390,2024-11-21T23:56:44+02:00,0001-01-01T00:00:00Z,ACTIVE,390,0
3a1802cb-ffa0-11ef-85d1-42010a7e0804,721732212438,0,2024-11-21T20:07:23+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a1801a6-ffa0-11ef-85d1-42010a7e0804,761732212430,0,2024-11-21T20:07:18+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a18002d-ffa0-11ef-85d1-42010a7e0804,41907,0,2024-11-21T15:30:57+02:00,0001-01-01T00:00:00Z,REDEEMED,799,-799
3a17fb35-ffa0-11ef-85d1-42010a7e0804,41937,995,2024-11-21T15:30:57+02:00,0001-01-01T00:00:00Z,ACTIVE,1794,-799
3a17fa57-ffa0-11ef-85d1-42010a7e0804,41156,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f997-ffa0-11ef-85d1-42010a7e0804,41155,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f8db-ffa0-11ef-85d1-42010a7e0804,41154,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f823-ffa0-11ef-85d1-42010a7e0804,41153,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f762-ffa0-11ef-85d1-42010a7e0804,41152,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f68a-ffa0-11ef-85d1-42010a7e0804,41151,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f534-ffa0-11ef-85d1-42010a7e0804,41475,400,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,899,-499
3a17f24e-ffa0-11ef-85d1-42010a7e0804,41476,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17f166-ffa0-11ef-85d1-42010a7e0804,41425,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17eed7-ffa0-11ef-85d1-42010a7e0804,41424,500,2024-11-21T15:21:55+02:00,0001-01-01T00:00:00Z,ACTIVE,500,0
3a17edb7-ffa0-11ef-85d1-42010a7e0804,41431,790,2024-11-21T15:19:29+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a17ebd1-ffa0-11ef-85d1-42010a7e0804,41472,596,2024-11-21T13:53:59+02:00,0001-01-01T00:00:00Z,ACTIVE,1386,-790
3a17ead9-ffa0-11ef-85d1-42010a7e0804,41325,790,2024-11-21T13:39:39+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a17e9db-ffa0-11ef-85d1-42010a7e0804,41423,799,2024-11-21T13:09:08+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a17e8cd-ffa0-11ef-85d1-42010a7e0804,841732186651,0,2024-11-21T12:57:37+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a17e3c5-ffa0-11ef-85d1-42010a7e0804,661732186646,0,2024-11-21T12:57:32+02:00,0001-01-01T00:00:00Z,REDEEMED,596,-596
3a17e13c-ffa0-11ef-85d1-42010a7e0804,971732186641,290,2024-11-21T12:57:27+02:00,0001-01-01T00:00:00Z,ACTIVE,290,0
3a17e037-ffa0-11ef-85d1-42010a7e0804,891732186481,390,2024-11-21T12:54:47+02:00,0001-01-01T00:00:00Z,ACTIVE,390,0
3a17ddbd-ffa0-11ef-85d1-42010a7e0804,41190,0,2024-11-21T12:45:17+02:00,0001-01-01T00:00:00Z,REDEEMED,1585,-1585
3a17dbe3-ffa0-11ef-85d1-42010a7e0804,661732185653,596,2024-11-21T12:41:00+02:00,0001-01-01T00:00:00Z,ACTIVE,596,0
3a17dab8-ffa0-11ef-85d1-42010a7e0804,41422,699,2024-11-21T12:13:23+02:00,0001-01-01T00:00:00Z,ACTIVE,699,0
3a17d7a5-ffa0-11ef-85d1-42010a7e0804,41896,100,2024-11-21T11:38:09+02:00,0001-01-01T00:00:00Z,ACTIVE,799,-699
3a17d6aa-ffa0-11ef-85d1-42010a7e0804,351732181791,3390,2024-11-21T11:36:38+02:00,0001-01-01T00:00:00Z,ACTIVE,3390,0
3a17d5ad-ffa0-11ef-85d1-42010a7e0804,331732181317,1890,2024-11-21T11:28:45+02:00,0001-01-01T00:00:00Z,ACTIVE,1890,0
3a17d4a8-ffa0-11ef-85d1-42010a7e0804,501732179021,599,2024-11-21T10:50:30+02:00,0001-01-01T00:00:00Z,ACTIVE,599,0
3a17d322-ffa0-11ef-85d1-42010a7e0804,721732176205,0,2024-11-21T10:03:31+02:00,0001-01-01T00:00:00Z,REDEEMED,890,-890
3a17d1c8-ffa0-11ef-85d1-42010a7e0804,811732171571,0,2024-11-21T08:46:17+02:00,0001-01-01T00:00:00Z,REDEEMED,400,-400
3a17ced3-ffa0-11ef-85d1-42010a7e0804,821732171141,0,2024-11-21T08:39:09+02:00,0001-01-01T00:00:00Z,REDEEMED,700,-700
3a17cdf5-ffa0-11ef-85d1-42010a7e0804,591732171136,0,2024-11-21T08:39:01+02:00,0001-01-01T00:00:00Z,REDEEMED,700,-700
3a17cd08-ffa0-11ef-85d1-42010a7e0804,341732171131,0,2024-11-21T08:38:57+02:00,0001-01-01T00:00:00Z,REDEEMED,700,-700
3a17cbef-ffa0-11ef-85d1-42010a7e0804,261732171114,700,2024-11-21T08:38:52+02:00,0001-01-01T00:00:00Z,ACTIVE,700,0
3a17c910-ffa0-11ef-85d1-42010a7e0804,42000,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17c822-ffa0-11ef-85d1-42010a7e0804,41150,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17c72e-ffa0-11ef-85d1-42010a7e0804,41980,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17c608-ffa0-11ef-85d1-42010a7e0804,41981,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17c3c6-ffa0-11ef-85d1-42010a7e0804,41982,395,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,ACTIVE,395,0
3a17c102-ffa0-11ef-85d1-42010a7e0804,41983,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17bf32-ffa0-11ef-85d1-42010a7e0804,41979,0,2024-11-21T08:07:56+02:00,0001-01-01T00:00:00Z,REDEEMED,395,-395
3a17bdf8-ffa0-11ef-85d1-42010a7e0804,581732132356,790,2024-11-20T21:52:44+02:00,0001-01-01T00:00:00Z,ACTIVE,790,0
3a17bc2c-ffa0-11ef-85d1-42010a7e0804,41197,0,2024-11-20T20:49:29+02:00,0001-01-01T00:00:00Z,REDEEMED,695,-695
3a17baf8-ffa0-11ef-85d1-42010a7e0804,601732125582,799,2024-11-20T19:59:51+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a17b7cc-ffa0-11ef-85d1-42010a7e0804,781732124012,0,2024-11-20T19:33:40+02:00,0001-01-01T00:00:00Z,REDEEMED,695,-695
3a17b5a2-ffa0-11ef-85d1-42010a7e0804,41890,799,2024-11-20T19:10:50+02:00,0001-01-01T00:00:00Z,ACTIVE,799,0
3a17b457-ffa0-11ef-85d1-42010a7e0804,271732121413,0,2024-11-20T18:50:20+02:00,0001-01-01T00:00:00Z,REDEEMED,1490,-1490
3a17b32d-ffa0-11ef-85d1-42010a7e0804,101732112905,0,2024-11-20T16:28:33+02:00,0001-01-01T00:00:00Z,REDEEMED,500,-500
